Timestamp,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
27-02-2021 00:00,,30.09,109.62,3.93,6.47,10.4,27.17,6.51,0.46,9.8,0.08,NA,NA,NA,3.76,6.11,28.7,64.08,0.83,166.78,NA,0,NA,NA,NA
28-02-2021 00:00,90,54.51,109.35,5.68,3.41,9.09,24.76,6.29,0.42,7.86,0.12,NA,NA,NA,3.87,6.77,26.25,70.29,0.73,156.04,NA,0,NA,NA,NA
01-03-2021 00:00,106,56.94,117.94,5.75,4.95,10.7,22.09,6.56,0.55,8.2,0.08,NA,NA,NA,3.44,7.11,27.15,70.18,0.79,165.7,NA,0,NA,NA,NA
02-03-2021 00:00,,42.76,132.18,3.19,7.36,10.55,21.55,5.89,0.38,13.6,0.02,NA,NA,NA,2.7,4.8,30.14,48.89,1.17,210.87,NA,0,NA,NA,NA
03-03-2021 00:00,100,57.06,129.95,4.6,6.61,11.21,22.7,6.25,0.55,9.39,0.05,NA,NA,NA,3.64,6.31,26.02,63.63,0.75,171.84,NA,0,NA,NA,NA
04-03-2021 00:00,181,80.89,146.12,6.31,5.92,12.23,23.79,6.6,0.78,8.66,0.13,NA,NA,NA,3.86,7.65,27.53,63.96,0.79,178.17,NA,0,NA,NA,NA
05-03-2021 00:00,131,55.93,114.91,6.96,5.23,12.19,26.33,6.24,0.65,8.63,0.07,NA,NA,NA,4.36,8.23,26.27,63.91,0.7,144.18,NA,0,NA,NA,NA
06-03-2021 00:00,125,59.09,121.75,6.69,4.78,11.47,25.68,6.32,0.6,8.61,0.07,NA,NA,NA,3.41,7.11,26.95,75.57,0.52,151.35,NA,0,NA,NA,NA
07-03-2021 00:00,96,33.45,91.43,5.23,3.33,8.56,22.55,6.07,0.38,6.88,0.03,NA,NA,NA,3.33,6.1,26.67,63.94,0.94,167.7,NA,0,NA,NA,NA
08-03-2021 00:00,78,34.7,88.19,6.02,4.04,10.06,23.46,5.47,0.5,6.17,3.46,NA,NA,NA,3.31,6.23,26.4,66.87,0.84,166.27,NA,0,NA,NA,NA
09-03-2021 00:00,93,48.44,115.13,6.6,4.11,10.71,23.63,NA,0.56,6.63,0.23,NA,NA,NA,4.55,7.65,27.6,67.72,0.74,172.63,NA,0,NA,NA,NA
10-03-2021 00:00,110,52.12,113.59,6.24,4.75,10.99,26.87,NA,0.6,6.99,0.07,NA,NA,NA,4.55,7.36,27.34,69.82,0.78,173.69,NA,0,NA,NA,NA
11-03-2021 00:00,103,41.16,97.42,7.06,2.89,9.95,25.84,3.91,0.51,7.05,0.12,NA,NA,NA,3.46,7.76,26.47,76.25,0.57,167.65,NA,0,NA,NA,NA
12-03-2021 00:00,75,30.67,82.29,6.64,3.47,10.04,24.5,6.26,0.42,7.65,0.29,NA,NA,NA,3.49,4.74,25.82,74.67,0.62,140.12,NA,0,NA,NA,NA
13-03-2021 00:00,116,68.35,141.87,6.47,4.24,10.71,25.94,7.18,0.59,8.63,0.06,NA,NA,NA,3.49,7.19,27.5,66,0.81,178.07,NA,0,NA,NA,NA
14-03-2021 00:00,145,68.47,165.72,4.54,4.75,9.29,26.32,6.95,0.63,9.04,0.06,NA,NA,NA,3.92,6.97,27.51,61.59,0.69,173.18,NA,0,NA,NA,NA
15-03-2021 00:00,141,60.66,159.16,4.54,5.5,10.03,26.66,7.18,0.7,10.26,0.12,NA,NA,NA,3.54,7.3,28.71,56.62,0.78,167.66,NA,0,NA,NA,NA
16-03-2021 00:00,126,46.49,139.96,5.47,4.48,9.95,33.61,6.8,0.57,10.25,0.09,NA,NA,NA,3.23,6.47,26.93,58.07,0.72,150.83,NA,0,NA,NA,NA
17-03-2021 00:00,130,55.21,155.06,6.25,4.43,10.67,35.22,6.94,0.6,NA,0.14,NA,NA,NA,3.78,6.7,27.99,61.62,0.74,164.48,NA,0,NA,NA,NA
18-03-2021 00:00,130,50.92,127.2,5.79,4.36,10.15,31.81,6.97,0.52,3.82,0.11,NA,NA,NA,3.44,6.24,26.85,70.05,0.62,149.85,NA,0,NA,NA,NA
19-03-2021 00:00,118,43.37,144.62,6.29,3.69,9.98,32.13,5.34,0.57,2.84,0.11,NA,NA,NA,3.74,6.31,27.56,68.66,0.76,159.26,NA,0,NA,NA,NA
20-03-2021 00:00,151,29.98,171.85,6.98,3.1,10.07,31.51,2.77,0.39,7,0.07,NA,NA,NA,3.02,5.03,26.51,75.05,0.59,156.88,NA,0,NA,NA,NA
21-03-2021 00:00,137,39.74,149.82,5.61,3.48,9.08,30.21,2.49,0.35,7.88,0.08,NA,NA,NA,2.77,5.9,28.06,71.79,0.74,192.18,NA,0,NA,NA,NA
22-03-2021 00:00,125,41.53,128.47,5.06,4.3,9.36,27.92,2.71,0.43,8.81,1.18,NA,NA,NA,5.91,6.44,28.23,74.41,0.82,189.87,NA,0,NA,NA,NA
23-03-2021 00:00,117,53.8,136.2,4.39,5.46,9.85,28.3,2.78,0.5,10.13,0.01,NA,NA,NA,4.34,4.87,29.93,60.45,1.02,211.96,NA,0,NA,NA,NA
24-03-2021 00:00,131,72.32,155.81,5.36,5.78,11.14,31.22,3.23,0.67,9.67,0.09,NA,NA,NA,4.49,5.21,29.81,62.08,0.89,197.51,NA,0,NA,NA,NA
25-03-2021 00:00,121,37.73,103.93,3.29,5.68,8.98,46.43,2.86,0.52,8.08,0.12,NA,NA,NA,4.19,5.25,29.88,45.23,0.94,164.72,NA,0,NA,NA,NA
26-03-2021 00:00,122,53.58,151.46,6.79,7.68,14.47,47.56,2.95,0.69,8.42,0.09,NA,NA,NA,4.12,5.94,29.64,49.2,0.92,173.07,NA,0,NA,NA,NA
27-03-2021 00:00,138,59.16,152.32,6.98,7.85,14.83,44.96,3.1,0.76,8.91,0.19,NA,NA,NA,4.53,6.61,28.88,50.67,0.72,149.08,NA,0,NA,NA,NA
28-03-2021 00:00,97,47.01,104.15,4.53,5.94,10.47,39.93,2.69,0.56,9.59,0.01,NA,NA,NA,3.8,5.33,28.02,63.77,0.61,151.75,NA,0,NA,NA,NA
29-03-2021 00:00,110,49.02,101.38,6.87,3.77,10.65,33.38,2.82,0.52,8.04,0.05,NA,NA,NA,4.56,5.94,30.18,70.81,0.94,189.56,NA,0,NA,NA,NA
30-03-2021 00:00,63,15.51,55.29,5.24,3.23,8.47,32.38,2.62,0.33,7.06,0.09,NA,NA,NA,3.82,4.79,27.4,74.74,0.8,169.97,NA,0,NA,NA,NA
31-03-2021 00:00,57,14.98,68.31,6.61,2.41,9.02,31.95,2.41,0.25,6.44,0.08,NA,NA,NA,3.29,4.27,27.82,78.96,0.78,184.41,NA,0,NA,NA,NA
01-04-2021 00:00,103,23.88,151.07,6.59,2.48,9.07,26.06,2.42,0.26,6.61,0.17,NA,NA,NA,3,4.83,29.08,79.48,0.78,174.29,NA,0,NA,NA,NA
02-04-2021 00:00,149,23.93,169.12,4.53,3.03,7.55,24.68,2.43,0.3,7.1,0.02,NA,NA,NA,3.39,4.13,28.66,77.83,0.82,192.22,NA,0,NA,NA,NA
03-04-2021 00:00,132,20.61,130.77,5.16,3.28,8.43,25,2.63,0.33,7.21,0,NA,NA,NA,3.86,4.13,28.62,78.28,0.62,186.82,NA,0,NA,NA,NA
04-04-2021 00:00,99,19.69,106.36,4.88,2.47,7.34,22.87,2.3,0.27,6.72,0.1,NA,NA,NA,2.78,4.43,29.05,78.91,0.81,192.01,NA,0,NA,NA,NA
05-04-2021 00:00,83,17.66,83.49,5.25,2.56,7.81,21.65,2.38,0.31,7.06,0.1,NA,NA,NA,3.06,4.8,29.02,78.15,0.8,200.06,NA,0,NA,NA,NA
06-04-2021 00:00,91,28.52,94.88,4.8,4.27,9.07,22.76,2.64,0.42,7.59,0.02,NA,NA,NA,3.55,5.28,28.6,68.56,0.9,184.25,NA,0,NA,NA,NA
07-04-2021 00:00,84,23.57,83.78,6.73,2.82,9.56,23.85,2.52,0.39,6.72,0.06,NA,NA,NA,3.73,3.58,27.95,80.56,0.81,179.28,NA,0,NA,NA,NA
08-04-2021 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
09-04-2021 00:00,,26.16,153.92,2.83,4.66,7.49,26.05,2.4,0.35,8.28,0.02,NA,NA,NA,2.91,4.11,31.64,70.31,0.99,231.91,NA,0,NA,NA,NA
10-04-2021 00:00,122,25.43,119.82,4.41,2.79,7.19,22.88,3.89,0.32,7.36,0.21,NA,NA,NA,2.66,3.54,29.17,75.79,0.78,187.51,NA,0,NA,NA,NA
11-04-2021 00:00,95,25.14,92.05,5.2,2.87,8.07,20.55,30.72,0.34,6.68,0.05,NA,NA,NA,3.53,4.52,29.82,69.91,0.92,206.04,NA,0,NA,NA,NA
12-04-2021 00:00,79,29.22,89.03,5.14,3.32,8.45,19.63,38.12,0.4,6.56,0.07,NA,NA,NA,3.57,4.58,29.97,71.6,0.9,194.21,NA,0,NA,NA,NA
13-04-2021 00:00,86,32.74,83.86,3.78,3.58,7.36,23.86,NA,0.46,6.46,0.2,NA,NA,NA,4.01,4.83,30.69,73.51,0.82,194.98,NA,0,NA,NA,NA
14-04-2021 00:00,81,28.79,75.28,4.16,3.16,7.32,25.72,NA,0.42,6.48,0.27,NA,NA,NA,4.18,5.28,31.41,75.13,0.89,189.54,NA,0,NA,NA,NA
15-04-2021 00:00,73,30.89,69.64,4.35,2.89,7.24,22.19,NA,0.34,6.43,0.17,NA,NA,NA,2.83,4.39,29.76,79.78,0.77,190.99,NA,0,NA,NA,NA
16-04-2021 00:00,65,24.94,61.82,5.18,2.18,7.36,19.89,NA,0.32,6.23,0.03,NA,NA,NA,2.93,3.79,30.19,75,1,215.12,NA,0,NA,NA,NA
17-04-2021 00:00,,25.49,76.18,2.06,2.47,4.53,14.29,NA,0.27,6.41,0.08,NA,NA,NA,3.43,5.05,NA,NA,NA,NA,NA,0,NA,NA,NA
18-04-2021 00:00,70,34.4,82.93,4.85,2.25,7.07,13.92,NA,0.33,6.44,0.29,NA,NA,NA,3.01,4.53,NA,NA,NA,NA,NA,0,NA,NA,NA
19-04-2021 00:00,90,27.37,82.75,5.12,2.5,7.62,17.78,48.26,0.35,6.6,0.08,NA,NA,NA,3.77,5.29,32.16,71.05,1.24,230.41,NA,0,NA,NA,NA
20-04-2021 00:00,60,19.96,58.85,7.86,1.75,9.57,16.76,44.8,0.29,6.61,0.22,NA,NA,NA,3.15,4.44,30.44,77.72,0.98,221.53,NA,0,NA,NA,NA
21-04-2021 00:00,57,18.24,60.38,6.63,1.58,8.21,14.22,44.78,0.28,6.58,0.12,NA,NA,NA,3.31,3.37,29.75,80.28,0.8,196.43,NA,0,NA,NA,NA
22-04-2021 00:00,73,22.84,77.86,7.16,1.98,9.05,11.95,43.78,0.29,6.69,0.04,NA,NA,NA,2.8,3.71,29.81,77.76,0.78,201.19,NA,0,NA,NA,NA
23-04-2021 00:00,63,17.45,56.94,6.17,1.81,7.97,10.9,44.65,0.27,6.72,0.04,NA,NA,NA,2.92,3.3,28.6,72.77,0.78,206.29,NA,0,NA,NA,NA
24-04-2021 00:00,61,19.92,66.18,5.53,2.08,7.61,10.61,46.44,0.26,6.96,0.13,NA,NA,NA,3.57,4.24,30.41,74.75,0.99,217.94,NA,0,NA,NA,NA
25-04-2021 00:00,74,27.52,93.1,6.01,2.14,8.14,9.57,49.98,0.36,7.14,0.11,NA,NA,NA,3.13,4.08,31.03,73.47,0.89,204.32,NA,0,NA,NA,NA
26-04-2021 00:00,107,38.01,137.19,4.8,2.78,7.58,8.34,50.55,0.43,7.26,0.03,NA,NA,NA,2.67,3.65,31.2,74.36,0.9,187.49,NA,0,NA,NA,NA
27-04-2021 00:00,149,28.8,160.41,4.75,2.87,7.62,7.21,50.93,0.37,7.41,0.1,NA,NA,NA,2.74,4.06,31.52,75.4,0.97,199.11,NA,0,NA,NA,NA
28-04-2021 00:00,112,27.86,108.52,6.21,3.39,9.61,6.73,52.07,0.36,6.93,0.39,NA,NA,NA,3.47,4.15,31,77.34,0.93,213.07,NA,0,NA,NA,NA
29-04-2021 00:00,78,18.05,65.04,5.59,2.28,7.87,6.29,50.46,0.3,6.76,0.1,NA,NA,NA,2.39,3.47,30.79,78.43,0.88,206.08,NA,0,NA,NA,NA
30-04-2021 00:00,66,21.09,61.04,5.61,2.23,7.84,5.91,52.38,0.3,6.85,0.27,NA,NA,NA,3.01,4.26,30.58,79.81,0.89,195.94,NA,0,NA,NA,NA
01-05-2021 00:00,66,22.41,59.18,5.89,1.94,7.83,5.75,52.13,0.32,6.89,0.1,NA,NA,NA,3.5,3.89,30.76,77.51,0.75,183.19,NA,0,NA,NA,NA
02-05-2021 00:00,66,26.36,64.71,5.09,2.13,7.23,5.43,52.46,0.33,7.37,0.18,NA,NA,NA,3.18,3.61,30.57,77.37,0.83,199.29,NA,0,NA,NA,NA
03-05-2021 00:00,74,35.05,70.38,3.88,3.04,6.92,5.7,52.55,0.41,7.67,0,NA,NA,NA,2.92,3.79,31.17,72.43,0.96,200.55,NA,0,NA,NA,NA
04-05-2021 00:00,68,23.18,59.7,4.61,2.59,7.2,5.3,54.39,0.36,7.04,0.01,NA,NA,NA,2.29,4.48,31.23,76.11,1,218.14,NA,0,NA,NA,NA
05-05-2021 00:00,67,24.67,NA,4.87,2.26,7.12,5.13,53.14,0.34,6.9,0.31,NA,NA,NA,3.68,4.52,31.59,77.3,1.08,204.13,NA,0,NA,NA,NA
06-05-2021 00:00,,20.64,56.75,6.45,1.83,8.28,14.16,53.36,0.33,6.62,0.22,NA,NA,NA,3.29,4.6,31.26,79.45,0.95,213.15,NA,0,NA,NA,NA
07-05-2021 00:00,68,20.92,51.49,6.86,1.72,8.54,14.05,53.92,0.32,6.67,0.05,NA,NA,NA,2.19,3.83,31.14,78.98,0.93,209.8,NA,0,NA,NA,NA
08-05-2021 00:00,69,20.22,44.64,6.14,1.69,7.82,11.47,55.71,0.31,6.47,0.12,NA,NA,NA,2.85,4.18,31.76,76.95,1.06,205.14,NA,0,NA,NA,NA
09-05-2021 00:00,69,13.97,54.94,5.14,1.88,7.02,8.59,56.69,0.29,6.66,0.08,NA,NA,NA,3.51,3.11,32.14,76.64,1.04,212.71,NA,0,NA,NA,NA
10-05-2021 00:00,70,14.06,40.91,5.59,1.47,7.06,8.41,55.6,0.28,6.6,0.08,NA,NA,NA,2.8,3.92,31.14,76.55,0.94,218.76,NA,0,NA,NA,NA
11-05-2021 00:00,67,17.59,35.47,5.97,1.22,7.19,6.69,52.52,0.29,6.53,0.1,NA,NA,NA,3.02,3.42,31.6,72.27,1.18,219.96,NA,0,NA,NA,NA
12-05-2021 00:00,67,13.38,38.39,6.01,1.41,7.42,6.9,53.58,0.29,6.62,0.08,NA,NA,NA,3.01,3.97,30.9,74.79,0.97,197.46,NA,0,NA,NA,NA
13-05-2021 00:00,66,12.78,44.62,4.79,1.69,6.48,6.38,52.53,0.27,6.66,0.05,NA,NA,NA,2.66,4.07,30.86,73.46,0.92,206.12,NA,0,NA,NA,NA
14-05-2021 00:00,66,15.96,46.95,4.81,1.84,6.64,5.91,52.14,0.3,6.72,0.04,NA,NA,NA,3.12,4.07,30.15,77.55,0.96,207.41,NA,0,NA,998.83,NA
15-05-2021 00:00,77,46.76,115.87,4.02,4.01,8.03,9.84,55.17,0.51,7.46,0.08,NA,NA,NA,3.81,3.71,33.25,66.86,0.84,185.54,NA,0,NA,997.16,NA
16-05-2021 00:00,87,29.3,69.49,3.81,3.38,7.19,8.91,52.49,0.47,7,0.04,NA,NA,NA,2.67,2.92,32.79,69.91,1.01,157.55,NA,0,NA,996.81,NA
