Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-04-13,37.23020833333333,103.52333333333333,6.2662152777777775,22.225659722222222,28.49253472222222,3.360138888888889,6.20388888888889,0.3863888888888889,63.324999999999996,0.042187499999999996,,,,0.9597222222222221,1.0570833333333334,30.476944444444445,78.99666666666667,38.08590277777778,145.26624999999999,,0.0,1266.29,1007.7853819444445,
2023-04-14,35.2096875,99.50385416666667,5.963958333333333,15.735624999999999,21.697604166666665,3.403958333333333,6.047499999999999,0.3562152777777778,55.48374999999999,0.012013888888888886,,,,0.6925694444444445,1.1448958333333332,30.268229166666668,77.96760416666667,37.809513888888894,133.86430555555555,,0.0,1266.29,1007.7095486111111,
2023-04-15,21.969166666666666,67.60032608695651,3.1403125000000003,11.318993055555554,14.459965277777778,3.4170486111111114,6.125797101449276,0.2046212121212121,35.64996212121212,0.012291666666666666,,,,0.7122463768115942,0.8569927536231884,29.659924242424243,79.72568181818181,37.49397727272727,129.51405303030305,,0.0,1266.29,1007.5283333333333,
2023-04-16,,71.09447916666666,3.5203124999999997,10.211527777777777,13.731979166666667,3.4093750000000003,6.011979166666666,0.2270833333333333,36.53868055555556,0.01958333333333333,,,,0.7605208333333332,1.2693055555555557,30.159027777777776,74.90927083333334,34.34329861111111,126.07833333333333,,0.0,1266.29,1006.5013888888889,
2023-04-17,21.75916666666667,75.999375,4.251527777777778,9.779548611111112,14.028819444444444,3.942222222222222,5.98107638888889,0.24368055555555557,40.969027777777775,0.003958333333333334,,,,0.7543402777777778,1.0606597222222223,30.263090277777778,80.81461805555556,37.56597222222222,117.93760416666667,,0.0,1266.29,1006.4307638888889,
2023-04-18,31.088541666666668,106.34927083333334,4.728298611111112,15.61826388888889,20.346631944444443,3.887326388888889,5.8971875,0.3601736111111111,57.180138888888884,0.0215625,,,,0.7773611111111111,1.0496874999999999,30.74927083333333,75.44562499999999,36.92458333333334,138.59354166666665,,0.0,1266.29,1006.6233333333333,
2023-04-19,44.06333333333333,208.9333333333333,4.172941176470588,20.094950980392156,24.266911764705885,4.0515196078431375,5.72,0.5,86.96999999999998,0.025079365079365073,,,,0.6227777777777778,1.1167460317460318,34.29,43.919999999999995,37.45166666666666,108.81333333333333,,0.0,1266.29,1005.8566666666667,
2023-04-20,19.636458333333334,86.21423076923075,2.407916666666667,11.035416666666666,13.443750000000001,3.602175925925926,5.916025641025641,0.21846153846153846,62.52467948717948,0.012159090909090908,,,,0.9413257575757576,1.1179924242424242,32.08198717948718,64.07794871794871,36.38147435897436,120.0653205128205,,0.0,1266.29,1002.5626923076924,
2023-04-21,11.903645833333334,65.22322916666667,3.240902777777778,8.196979166666667,11.438680555555555,3.447118055555556,5.693229166666666,0.19100694444444444,37.135,0.008124999999999995,,,,0.8285069444444444,0.9480208333333334,30.288854166666667,81.5915625,37.618125,145.38604166666667,,0.0,1266.29,1003.8345833333333,
2023-04-22,10.309270833333334,59.55732638888889,3.9519791666666664,6.210243055555556,10.16173611111111,3.305347222222222,5.8321875,0.17451388888888889,26.993993055555553,0.010833333333333328,,,,0.8892361111111112,0.9345833333333333,30.03204861111111,82.84041666666667,37.94875,160.00239583333334,,0.0,1266.29,1004.4400347222222,
