Timestamp,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
05-04-2024,,71.82,190.13,3.4,16.62,20.02,,,1.7,16.85,0,0,0,,,,,,,,,0,,,
06-04-2024,,81.4,184.07,2.56,16.97,19.54,,,1.66,22.22,0,0,0,,,,,,,,,0,,,
07-04-2024,172,83.85,223.92,11.91,21.6,33.5,,,2.02,17.47,0,0,0,,,,,,,,,0,,,
08-04-2024,205,84.42,226.25,8.37,22.84,31.22,,,2.11,16.84,0,0,0,,,,,,,,,0,,,
09-04-2024,196,89.22,208.86,9.73,23.79,33.51,,,2.15,23.83,0,0,0,,,,,,,,,0,,,
10-04-2024,,102.71,271.73,33.87,22.92,56.79,,,2.54,25.36,0,0,0,,,,,,,,,0,,,
11-04-2024,,97.14,259.71,35.16,19.35,54.52,,,2.64,17.88,0,0,0,,,,,,,,,0,,,
12-04-2024,,121.62,285.41,17.94,22.73,40.67,,,2.7,21.56,0,0,0,,,,,,,,,0,,,
13-04-2024,,72.74,227.24,15.72,18.32,34.04,,,1.97,16.49,0,0,0,,,,,,,,,0,,,
14-04-2024,136,75.97,162.68,5.93,16.52,22.45,,,2.07,9.02,0,0,0,,,,,,,,,0,,,
15-04-2024,,106.65,256.59,15.64,22.54,38.18,,,2.77,15.29,0,0,0,,,,,,,,,0,,,
16-04-2024,,88.53,206.99,17.22,19.98,37.2,,,2.39,14.1,0,0,0,,,,,,,,,0,,,
17-04-2024,,61.5,123.84,2.33,13.37,15.7,,,1.52,22.43,0,0,0,,,,,,,,,0,,,
18-04-2024,,57.91,175.34,6.68,17.44,24.11,,,1.85,18.85,0,0,0,,,,,,,,,0,,,
19-04-2024,,59.2,246.75,23.76,19.22,42.98,,,2.56,9.85,0,0,0,,,,,,,,,0,,,
20-04-2024,217,84.59,250.24,7.76,17.68,25.44,,,1.72,16.8,0,0,0,,,,,,,,,0,,,
21-04-2024,137,59.96,167.43,14.71,19.71,34.44,,,1.87,24.67,0,0,0,,,,,,,,,0,,,
22-04-2024,140,55.86,142.46,13,20.15,33.15,,,1.97,24.47,0,0,0,,,,,,,,,0,,,
23-04-2024,,74.3,211.68,19.69,24.08,43.77,,,2.31,23.77,0,0,0,,,,,,,,,0,,,
24-04-2024,153,65.62,167.22,27.59,23.3,50.88,,,2.48,34.66,0,0,0,,,,,,,,,0,,,
25-04-2024,177,78.97,202.49,25.88,23.88,49.76,,,2.64,37.95,0,0,0,,,,,,,,,0,,,
26-04-2024,,81.94,137.29,7.63,22.56,30.19,,,1.77,58.92,0,0,0,,,,,,,,,0,,,
27-04-2024,,,,,,,,,,,,,,,,,,,,,,0,,,
28-04-2024,,,,,,,,,,,,,,,,,,,,,,0,,,
29-04-2024,,61.39,213.4,2.04,13.58,15.62,,,1.44,39.07,0,0,0,,,,,,,,,0,,,
30-04-2024,,66.74,199.36,7.43,18.95,26.38,,,1.69,26.95,0,0,0,,,,,,,,,0,,,
01-05-2024,176,67.4,203.82,4.35,17.1,21.45,,,1.59,30.27,0,0,0,,,,,,,,,0,,,
02-05-2024,165,81.14,202.11,4.19,21.15,25.34,,,1.8,32.47,0,0,0,,,,,,,,,0,,,
03-05-2024,262,123.28,266.85,4.72,25.51,30.24,,,2.13,30.43,0,0,0,,,,,,,,,0,,,
04-05-2024,,129.16,292.42,18.24,31.78,50.01,,,2.69,28.73,0,0,0,,,,,,,,,0,,,
05-05-2024,,162.19,327.17,60.85,29.87,90.73,,,3.69,28.44,0,0,0,,,,,,,,,0,,,
06-05-2024,,113.78,277.28,15.18,27.49,42.67,,,2.43,27.18,0,0,0,,,,,,,,,0,,,
07-05-2024,300,162.82,371.46,23.66,40.54,64.2,,,3.11,35.49,0,0,0,,,,,,,,,0,,,
08-05-2024,223,73.36,229.14,7.76,22.41,30.17,,,2.12,21.48,0,0,0,,,,,,,,,0,,,
09-05-2024,152,48.2,150.83,3.54,16.99,20.54,,,1.93,41.82,0,0,0,,,,,,,,,0,,,
10-05-2024,138,65.06,181.29,3.74,18.98,22.72,,,1.96,43.85,0,0,0,,,,,,,,,0,,,
11-05-2024,,187,221,5.17,20.27,25.44,,,1.82,39.16,0,0,0,,,,,,,,,0,,,
12-05-2024,,80.6,189.27,9.63,29.23,38.86,,,2.36,34.74,0,0,0,,,,,,,,,0,,,
13-05-2024,,98.43,226.18,19.46,36.37,55.83,,,2.7,32.22,0,0,0,,,,,,,,,0,,,
14-05-2024,,102.2,225.52,26.86,37.3,64.17,,,2.61,34.7,0,0,0,,,,,,,,,0,,,
15-05-2024,235,116.21,249.07,60.67,43.97,104.63,,,3.11,31.98,0,0,0,,,,,,,,,0,,,
16-05-2024,238,105.82,256.2,29.35,47.55,76.9,,,2.72,35.96,0,0,0,,,,,,,,,0,,,
17-05-2024,208,89.54,238.59,30.3,38.31,68.6,,,2.6,26.99,0,0,0,,,,,,,,,0,,,
18-05-2024,265,115.57,263.28,24.34,33.39,57.74,,,2.16,32.3,0,0,0,,,,,,,,,0,,,
19-05-2024,225,84.02,259.27,9.17,22.87,32.05,,,1.41,31.85,0,0,0,,,,,,,,,0,,,
20-05-2024,192,77.39,236.18,18.72,26.44,45.16,,,1.4,27.69,0,0,0,,,,,,,,,0,,,
21-05-2024,208,74.65,257.31,15.93,28.91,44.84,,,1.38,31.7,0,0,0,,,,,,,,,0,,,
22-05-2024,173,60.62,179.81,13.41,18.93,32.34,,,1.03,23.79,0,0,0,,,,,,,,,0,,,
23-05-2024,125,45.54,130.59,13.19,15.08,28.27,,,0.78,25.06,0,0,0,,,,,,,,,0,,,
24-05-2024,116,52.11,128.07,14.89,17.32,32.21,,,0.99,24.06,0,0,0,,,,,,,,,0,,,
25-05-2024,132,59.18,144.56,11.75,20.75,32.5,,,1.64,26.07,0,0,0,,,,,,,,,0,,,
26-05-2024,,,,,,,,,,,,,,,,,,,,,,0,,,
27-05-2024,,107.84,263.83,42.76,21.74,64.4,,,2.42,43.97,0,0,0,,,,,,,,,0,,,
28-05-2024,219,93.43,240.49,35.71,19.93,55.66,,,2.73,37.12,0,0,0,,,,,,,,,0,,,
29-05-2024,204,58.45,252.58,19.7,24.64,44.34,,,1.77,25.65,0,0,0,,,,,,,,,0,,,
30-05-2024,199,70.91,203.25,9.23,23.43,32.66,,,1.49,32.97,0,0,0,,,,,,,,,0,,,
31-05-2024,152,78.64,213.98,22.89,24.75,47.65,,,1.87,31.72,0,0,0,,,,,,,,,0,,,
01-06-2024,229,75.02,260.01,14.65,20.22,34.87,,,1.73,25.46,0,0,0,,,,,,,,,0,,,
02-06-2024,155,58.49,156.16,9.85,17.38,27.24,,,1.61,34.65,0,0,0,,,,,,,,,0,,,
03-06-2024,136,79.91,187.98,6.35,17.32,23.67,,,1.52,35.73,0,0,0,,,,,,,,,0,,,
04-06-2024,210,141.23,266.02,13.04,24.88,37.93,,,1.95,36.12,0,0,0,,,,,,,,,0,,,
05-06-2024,,115.03,266.35,16.11,16.67,32.78,,,1.29,34.44,0,0,0,,,,,,,,,0,,,
06-06-2024,,,,,,,,,,,,,,,,,,,,,,0,,,
07-06-2024,,46.83,193.33,1.61,14,15.6,,,1.01,43.28,0,0,0,,,,,,,,,0,,,
08-06-2024,218,53.29,235.97,11.63,11.53,20.95,,,1.15,36.55,0,0,0,,,,,,,,,0,,,
09-06-2024,136,38.47,155.64,3.85,11.72,15.58,,,1.63,41.56,0,0,0,,,,,,,,,0,,,
10-06-2024,137,43.27,163.41,4.13,13.33,17.46,,,1.72,43.48,0,0,0,,,,,,,,,0,,,
11-06-2024,184,85.29,226.2,4.91,15.92,20.83,,,1.97,35.16,0,0,0,,,,,,,,,0,,,
12-06-2024,,67.83,208.99,19.78,16.14,35.92,,,0.67,44.97,0,0,0,,,,,,,,,0,,,
13-06-2024,176,47.24,182.69,26.31,11.78,38.1,,,0.56,34.75,0,0,0,,,,,,,,,0,,,
14-06-2024,149,32.18,186.45,4.94,8.7,13.65,,,1.23,32.67,0,0,0,,,,,,,,,0,,,
15-06-2024,144,39.77,174.9,5.93,9.61,15.54,,,1.37,32.96,0,0,0,,,,,,,,,0,,,
16-06-2024,164,39.88,177.16,3.98,11.5,15.48,,,1.53,33.16,0,0,0,,,,,,,,,0,,,
17-06-2024,151,73.31,184.29,15.41,10.52,25.82,,,1.45,37.42,0,0,0,,,,,,,,,0,,,
18-06-2024,170,60.38,281.76,7.72,4.22,11.94,,,1.45,26.8,0,0,0,,,,,,,,,0,,,
19-06-2024,306,62.13,320.78,14.34,2.07,15.97,,,1.32,24.38,0,0,0,,,,,,,,,0,,,
20-06-2024,,58.96,133.25,27.03,4.56,31.58,,,0.83,31.09,0,0,0,,,,,,,,,0,,,
21-06-2024,146,73.57,153.37,13.06,12.42,25.48,,,1.44,21.11,0,0,0,,,,,,,,,0,,,
22-06-2024,,146.83,158.01,17.34,12.29,29.62,,,1.06,11.56,0,0,0,,,,,,,,,0,,,
23-06-2024,163,92.62,117.52,7.98,13.49,21.47,,,0.92,8.84,0,0,0,,,,,,,,,0,,,
24-06-2024,207,95.96,119.89,11.89,11.71,21.38,,,0.9,7.22,0,0,0,,,,,,,,,0,,,
25-06-2024,159,68.04,140.07,8.5,10.96,19.46,,,0.89,13.7,0,0,0,,,,,,,,,0,,,
26-06-2024,111,46.07,100.48,7.63,11.66,19.29,,,0.83,11.78,0,0,0,,,,,,,,,0,,,
27-06-2024,66,26.36,54.96,10.99,10.59,21.59,,,0.76,11.43,0,0,0,,,,,,,,,0,,,
28-06-2024,56,55.58,81.1,10.03,10.26,20.29,,,0.85,7.6,0,0,0,,,,,,,,,0,,,
29-06-2024,120,55.7,115.71,19.63,9.76,29.4,,,0.95,10.6,0,0,0,,,,,,,,,0,,,
30-06-2024,87,46.61,95.41,12.64,8.63,21.27,,,0.79,10.99,0,0,0,,,,,,,,,0,,,
01-07-2024,,31.24,70.87,7.75,8.89,16.64,,,0.72,16.99,0,0,0,,,,,,,,,0,,,
02-07-2024,81,33.03,84.88,8.25,8.88,17.13,,,0.76,11.45,0,0,0,,,,,,,,,0,,,
03-07-2024,54,30.07,84.04,10.15,8.8,18.95,,,0.84,7.76,0,0,0,,,,,,,,,0,,,
04-07-2024,54,23.26,51.93,9.63,8.4,18.03,,,0.81,9.59,0,0,0,,,,,,,,,0,,,
05-07-2024,73,30.16,65.77,8.25,8.47,16.72,,,0.77,14.09,0,0,0,,,,,,,,,0,,,
06-07-2024,49,21.9,47.03,10.1,8.63,18.73,,,0.71,15.75,0,0,0,,,,,,,,,0,,,
07-07-2024,42,14.65,41.41,11.96,9.12,21.08,,,0.65,19.89,0,0,0,,,,,,,,,0,,,
08-07-2024,44,22.27,59.19,7.77,13.47,21.25,,,0.72,16.86,0,0,0,,,,,,,,,0,,,
09-07-2024,64,38.51,87.94,14.44,11.01,25.45,,,1.1,13.08,0,0,0,,,,,,,,,0,,,
10-07-2024,127,52.95,117.28,27.58,9.75,37.32,,,1.19,15.16,0,0,0,,,,,,,,,0,,,
11-07-2024,103,50.43,121.44,16.11,9.17,25.28,,,0.96,18.94,0,0,0,,,,,,,,,0,,,
12-07-2024,96,20.53,89.22,10.02,15.15,25.14,,,0.73,20.2,0,0,0,,,,,,,,,0,,,
13-07-2024,,38.26,92.96,8.13,11.56,19.69,,,0.86,24.04,0,0,0,,,,,,,,,0,,,
14-07-2024,,55.59,120.02,11.19,10.16,21.35,,,0.91,25.72,0,0,0,,,,,,,,,0,,,
15-07-2024,95,67.01,104.63,11.28,8.77,19.64,,,0.98,15,0,0,0,,,,,,,,,0,,,
16-07-2024,100,42.66,88.01,7.8,6.52,14.32,,,0.85,15.97,0,0,0,,,,,,,,,0,,,
17-07-2024,77,36.04,78.51,7.08,6.18,13.26,,,0.83,14.58,0,0,0,,,,,,,,,0,,,
18-07-2024,80,42.23,88.84,8.6,6.45,15.04,,,0.99,12.98,0,0,0,,,,,,,,,0,,,
19-07-2024,109,59.53,108.2,9.74,6.4,16.14,,,1.02,15.89,0,0,0,,,,,,,,,0,,,
20-07-2024,84,50.1,93.77,7.02,6.38,13.39,,,0.84,19.09,0,0,0,,,,,,,,,0,,,
21-07-2024,87,38.95,85.6,7.22,6.24,13.46,,,0.84,10.35,0,0,0,,,,,,,,,0,,,
22-07-2024,73,39.43,91.26,8.09,6.13,14.22,,,0.92,9.01,0,0,0,,,,,,,,,0,,,
23-07-2024,97,45.48,97.57,11.55,6.49,16.78,,,0.95,13.22,0,0,0,,,,,,,,,0,,,
24-07-2024,79,41.81,90.7,14.4,8.49,19.16,,,0.93,16.48,0,0,0,,,,,,,,,0,,,
25-07-2024,85,35.77,80.11,15.62,7.48,11.98,,,0.87,15.08,0,0,0,,,,,,,,,0,,,
26-07-2024,72,46.71,91.01,53.18,6.2,59.38,,,0.9,14.87,0,0,0,,,,,,,,,0,,,
27-07-2024,,38.54,90.46,52.61,5.67,58.28,,,0.97,15.28,0,0,0,,,,,,,,,0,,,
28-07-2024,,30.29,78.08,20.96,4.05,19.02,,,0.84,20.55,0,0,0,,,,,,,,,0,,,
29-07-2024,,33.17,72.97,10.2,9.08,18.82,,,0.7,21.45,0,0,0,,,,,,,,,0,,,
30-07-2024,69,38.12,85.33,11.65,14.64,26.29,,,0.84,25.64,0,0,0,,,,,,,,,0,,,
31-07-2024,103,35.99,99.82,27.34,12.23,39.52,,,0.83,13.55,0,0,0,,,,,,,,,0,,,
01-08-2024,,34.28,46.28,28.54,7.11,35.64,,,0.82,13.28,0,0,0,,,,,,,,,0,,,
02-08-2024,,59.27,77.1,32.72,5.2,37.93,,,0.97,21.5,0,0,0,,,,,,,,,0,,,
03-08-2024,62,19.3,51.41,27.14,4.7,31.85,,,0.66,31,0,0,0,,,,,,,,,0,,,
04-08-2024,55,19.37,55.98,26.14,4.61,30.74,,,0.66,24.17,0,0,0,,,,,,,,,0,,,
05-08-2024,,24.27,47.98,24.63,3.99,28.62,,,0.62,24.2,0,0,0,,,,,,,,,0,,,
06-08-2024,,13.54,61.1,35.68,7.56,39.78,,,0.68,39.37,0,0,0,,,,,,,,,0,,,
07-08-2024,,14.67,38.02,28.73,6.32,35.05,,,0.68,30.93,0,0,0,,,,,,,,,0,,,
08-08-2024,46,18.08,47.65,26.64,5.82,32.45,,,0.66,31.32,0,0,0,,,,,,,,,0,,,
09-08-2024,67,28.53,64.98,36.11,7.03,43.01,,,0.72,60.17,0,0,0,,,,,,,,,0,,,
10-08-2024,180,35.07,73.75,18.12,0.88,18.98,,,0.85,116.72,0,0,0,,,,,,,,,0,,,
11-08-2024,,27.12,52.18,17.73,0.76,18.47,,,0.76,99.8,0,0,0,,,,,,,,,0,,,
12-08-2024,,31.92,74.22,18.02,0.74,18.72,,,0.81,108.77,0,0,0,,,,,,,,,0,,,
13-08-2024,146,30.98,57.46,36.58,9.77,46.33,,,0.89,83.7,0,0,0,,,,,,,,,0,,,
14-08-2024,66,31.44,82.32,29.99,16.76,46.75,,,0.93,37.52,0,0,0,,,,,,,,,0,,,
15-08-2024,66,28.51,55.84,13.91,12.46,26.37,,,0.71,30.09,0,0,0,,,,,,,,,0,,,
16-08-2024,58,25.45,55.66,17.3,13.78,31.07,,,0.59,41.72,0,0,0,,,,,,,,,0,,,
17-08-2024,154,31.58,74.94,28.64,16.2,44.84,,,0.75,85.24,0,0,0,,,,,,,,,0,,,
18-08-2024,73,30.02,73.74,20,12.13,32.13,,,0.63,37.48,0,0,0,,,,,,,,,0,,,
19-08-2024,74,27.13,65.37,44.1,13.73,57.83,,,0.69,49.25,0,0,0,,,,,,,,,0,,,
20-08-2024,211,19.5,56.8,16.46,16.34,32.8,,,0.63,47.75,0,0,0,,,,,,,,,0,,,
21-08-2024,147,28.01,72.23,22.12,20.75,42.86,,,0.54,59.51,0,0,0,,,,,,,,,0,,,
22-08-2024,168,26.77,76.19,15.13,14.85,29.98,,,0.53,57.49,0,0,0,,,,,,,,,0,,,
23-08-2024,163,28.81,64.78,28.57,16.21,44.78,,,0.67,44.45,0,0,0,,,,,,,,,0,,,
